customer_id,is_existing_customer,relationship_years,monthly_income,employment_type,years_in_job,existing_emi,monthly_expenses,credit_score,previous_default,number_of_past_loans,late_payments_count,loan_amount,loan_tenure_months,loan_type,dti_ratio,loan_status,loan_result
C4097,0,3,180368,Salaried,3,21440,23918,551,0,2,2,562741,120,Personal,0.1448677610958336,0,Can Pay
C4098,0,11,34455,Salaried,3,26080,23564,521,0,1,9,2278558,24,Personal,3.512405069414212,1,Can't Pay
C4099,0,9,185365,Salaried,11,44927,71982,693,0,2,7,718546,12,Home,0.565402494178153,0,Can Pay
C4100,0,5,103552,Self-employed,17,32947,71487,695,0,4,1,2340322,36,Home,0.9459589814242548,0,Can Pay
C4101,1,14,61116,Self-employed,7,7996,58173,466,1,0,0,2193784,24,Personal,1.6264753365185332,1,Can't Pay
C4102,1,8,135461,Salaried,2,43545,72253,751,0,1,5,1776756,48,Auto,0.594715453156259,0,Can Pay
C4103,0,1,55484,Salaried,17,14862,58394,437,1,5,5,1880127,48,Home,0.9738179024583664,1,Can't Pay
C4104,0,1,176287,Salaried,6,38232,16390,509,0,5,0,2323722,120,Personal,0.3267192135551685,0,Can Pay
C4105,0,6,96638,Salaried,0,23104,61627,513,1,2,4,379410,60,Personal,0.3045127175645191,1,Can't Pay
C4106,1,14,149476,Salaried,12,17305,35950,659,0,0,8,2316247,48,Personal,0.4385998142399672,0,Can Pay
C4107,0,1,183332,Salaried,2,35860,77130,534,1,2,9,1326503,48,Home,0.3463414961199718,1,Can't Pay
C4108,1,1,115647,Business,2,5527,67963,696,0,1,9,2886156,120,Personal,0.2557636601035911,0,Can Pay
C4109,1,3,80642,Self-employed,14,44559,49693,603,0,0,4,1099487,120,Personal,0.6661713705843936,0,Can Pay
C4110,1,8,61009,Self-employed,18,13727,24600,408,0,1,6,406422,36,Personal,0.410046058778213,0,Can Pay
C4111,0,7,143824,Business,3,29967,79634,689,0,4,5,2767416,36,Home,0.7428500574776579,0,Can Pay
C4112,1,1,44605,Self-employed,12,23849,68086,419,0,4,9,474967,48,Personal,0.7565103874752457,1,Can't Pay
C4113,0,7,125879,Self-employed,12,2719,19012,509,0,5,3,753243,180,Personal,0.0548438050296978,0,Can Pay
C4114,0,3,199277,Salaried,14,48680,35702,726,1,3,1,1519872,120,Personal,0.3078408446534221,0,Can Pay
C4115,1,1,183641,Salaried,18,48235,53176,843,0,0,9,2352287,180,Personal,0.3338212115546697,0,Can Pay
C4116,1,10,135827,Self-employed,15,12924,15346,629,0,4,4,540098,60,Personal,0.1614232320034553,0,Can Pay
C4117,0,9,20580,Salaried,6,9215,19428,525,0,3,9,107339,36,Personal,0.5926452326962531,1,Can't Pay
C4118,0,6,129902,Self-employed,2,49303,10755,446,0,5,8,1309331,36,Personal,0.6595226059302826,1,Can't Pay
C4119,0,5,20400,Business,19,24588,11283,639,0,0,2,283708,120,Personal,1.321187908496732,0,Can Pay
C4120,0,13,185715,Self-employed,1,25290,54036,479,0,1,2,2062988,180,Personal,0.1978894782028616,1,Can't Pay
C4121,0,9,111032,Salaried,17,48009,6337,589,1,2,6,2356553,48,Personal,0.8745573723491125,1,Can't Pay
C4122,0,4,142319,Salaried,10,20009,64786,486,0,2,9,1570596,60,Personal,0.3245216731427287,0,Can Pay
C4123,0,10,121960,Self-employed,0,31912,67968,785,0,1,1,279774,180,Personal,0.2744039029189898,0,Can Pay
C4124,1,0,54015,Business,15,1144,25857,636,0,4,7,2224274,180,Personal,0.249950528145474,0,Can Pay
C4125,1,1,86713,Salaried,16,37302,32640,407,0,2,6,2096906,48,Personal,0.933972318645032,1,Can't Pay
C4126,1,7,161046,Self-employed,15,14635,43435,425,0,1,7,65993,12,Personal,0.1250227678220301,0,Can Pay
C4127,0,0,160109,Business,9,33488,21214,333,0,3,9,2564821,12,Auto,1.544092357914504,1,Can't Pay
C4128,1,2,162239,Salaried,16,1006,46532,737,0,3,5,372744,180,Auto,0.0189646139337643,0,Can Pay
C4129,1,1,103754,Self-employed,2,11490,31531,575,0,1,4,2708582,120,Personal,0.3282911180934389,0,Can Pay
C4130,1,4,58148,Salaried,17,27044,78549,793,0,0,3,1153198,60,Personal,0.7956243837563918,0,Can Pay
C4131,1,3,167606,Salaried,18,7099,40812,481,0,4,7,2776257,12,Auto,1.4227041394699471,1,Can't Pay
C4132,1,12,137790,Salaried,13,23500,63928,538,0,4,1,1542520,120,Home,0.2638386917289595,0,Can Pay
C4133,1,6,101078,Self-employed,1,45079,75554,647,0,1,5,475885,60,Auto,0.5244505893138632,1,Can't Pay
C4134,0,4,71879,Self-employed,11,537,68883,445,0,2,9,194322,12,Auto,0.2327592203564323,0,Can Pay
C4135,1,7,134894,Salaried,10,48697,57398,343,0,5,5,1158854,24,Auto,0.7189540182167727,1,Can't Pay
C4136,1,3,80839,Business,16,11016,47774,798,0,4,4,2794697,36,Personal,1.0965805146305894,0,Can Pay
C4137,1,14,44756,Self-employed,5,35453,36090,594,1,4,1,2545542,120,Personal,1.2661062203950308,1,Can't Pay
C4138,1,11,158755,Self-employed,18,1980,41809,830,0,3,4,867359,180,Personal,0.0428248629089547,0,Can Pay
C4139,0,5,195557,Salaried,12,5906,72425,510,0,3,2,1632435,48,Home,0.204109607429036,0,Can Pay
C4140,0,3,157097,Salaried,6,33307,29060,701,0,3,6,1284715,60,Home,0.3483129319252861,0,Can Pay
C4141,1,1,164787,Salaried,10,23430,15091,530,1,5,6,310273,12,Personal,0.2990896328796162,1,Can't Pay
C4142,1,0,107943,Business,6,44844,51283,638,0,4,7,1568833,180,Personal,0.4961853838497067,0,Can Pay
C4143,1,13,163188,Salaried,12,28629,24039,304,0,4,9,1656939,24,Home,0.5985006556854671,1,Can't Pay
C4144,0,13,51744,Business,12,27775,48289,610,0,5,8,1108426,12,Personal,2.321889172335601,0,Can Pay
C4145,0,0,139697,Self-employed,0,40029,8718,461,0,4,0,2217220,24,Home,0.9478597726985312,1,Can't Pay
C4146,1,7,131072,Self-employed,18,30398,26919,515,0,2,3,2547474,48,Home,0.6368284225463867,1,Can't Pay
C4147,1,13,148196,Self-employed,18,41988,47016,470,0,2,5,1857014,36,Personal,0.6314051811264961,1,Can't Pay
C4148,1,3,184123,Salaried,14,51,39398,551,0,2,6,2651484,180,Personal,0.0802803922740052,0,Can Pay
C4149,0,4,22176,Self-employed,13,24818,26444,337,0,0,4,2644886,36,Auto,4.432136343594677,1,Can't Pay
C4150,1,10,106310,Salaried,2,1686,53051,527,0,4,5,672645,24,Personal,0.2794927570313235,0,Can Pay
C4151,0,7,164748,Self-employed,19,19205,11866,577,0,5,0,1246111,120,Auto,0.1796031413633751,0,Can Pay
C4152,1,11,60177,Self-employed,3,22947,75457,584,1,4,4,2212616,180,Auto,0.5855943485237068,1,Can't Pay
C4153,0,14,125623,Self-employed,6,8096,51113,809,1,5,1,868235,12,Home,0.6403995818175546,1,Can't Pay
C4154,0,6,15997,Self-employed,0,42800,46522,665,0,1,1,2038073,36,Home,6.214486396754947,1,Can't Pay
C4155,1,12,189841,Salaried,18,8616,70143,367,0,1,0,2883097,12,Personal,1.3109606635728497,1,Can't Pay
C4156,1,7,135179,Salaried,2,43087,37759,403,1,0,9,1065556,60,Auto,0.4501162655935216,1,Can't Pay
C4157,0,12,135403,Self-employed,19,8545,27665,700,0,1,8,2727795,12,Personal,1.741920415352688,0,Can Pay
C4158,1,7,157303,Salaried,14,36458,76785,545,0,2,3,2994530,120,Home,0.3904084262008142,0,Can Pay
C4159,0,5,110287,Salaried,12,8484,71329,491,1,0,3,368719,60,Personal,0.1326476979758871,1,Can't Pay
C4160,0,9,134574,Salaried,13,716,32679,595,0,0,8,754797,60,Auto,0.0988002883172083,0,Can Pay
C4161,0,1,136509,Salaried,6,23667,58883,443,0,0,4,649592,36,Auto,0.3055565729894894,0,Can Pay
C4162,0,5,100447,Salaried,0,29200,74131,325,0,3,3,139883,60,Home,0.3139106527156942,1,Can't Pay
C4163,1,13,124522,Self-employed,12,4575,53295,550,1,1,6,156270,12,Personal,0.1413204092449527,1,Can't Pay
C4164,0,0,96144,Self-employed,3,20956,55006,492,0,4,4,715072,180,Personal,0.259284221815425,0,Can Pay
C4165,0,0,107693,Salaried,11,10670,52181,680,0,3,7,2101316,48,Personal,0.5055799046053752,0,Can Pay
C4166,1,10,109315,Business,6,15637,55721,301,0,5,2,2935568,120,Home,0.3668304136364329,0,Can Pay
C4167,0,2,42387,Salaried,1,16346,7256,344,0,2,7,1020120,12,Home,2.3912048505437986,1,Can't Pay
C4168,1,2,19090,Salaried,16,26940,17101,302,0,3,5,963931,24,Home,3.5151279029160114,1,Can't Pay
C4169,0,10,135846,Self-employed,0,33405,51490,748,0,2,8,2608249,180,Auto,0.3525703533576419,0,Can Pay
C4170,1,12,171017,Self-employed,13,40747,58255,434,0,4,5,1695000,24,Personal,0.6512335031020308,1,Can't Pay
C4171,0,4,55239,Salaried,0,9491,41944,590,0,4,3,2803972,12,Auto,4.401877900275771,1,Can't Pay
C4172,0,0,18743,Business,2,12631,78497,577,0,1,1,2364717,24,Personal,5.9307941631542445,1,Can't Pay
C4173,0,9,45924,Business,10,21934,20416,475,0,5,2,313352,48,Personal,0.6197667160235752,1,Can't Pay
C4174,0,5,156268,Salaried,6,27182,43022,581,0,3,6,1823267,24,Home,0.6600932905862578,1,Can't Pay
C4175,0,6,145160,Salaried,8,8903,13429,419,0,4,9,1915999,36,Auto,0.4279773659716481,0,Can Pay
C4176,1,9,106815,Self-employed,2,27186,18783,473,0,2,4,1068316,180,Personal,0.3100790047173982,0,Can Pay
C4177,1,11,120312,Salaried,0,11725,65632,738,0,4,6,79794,180,Personal,0.1011395372032714,0,Can Pay
C4178,1,12,83860,Salaried,18,12070,29290,758,0,1,6,535809,180,Auto,0.179426623737976,0,Can Pay
C4179,1,10,187472,Self-employed,1,36109,67489,640,0,2,5,641491,48,Auto,0.2638975198074023,0,Can Pay
C4180,0,2,95399,Salaried,4,16068,60153,420,0,0,1,523714,180,Auto,0.1989278946553132,0,Can Pay
C4181,0,3,63795,Salaried,16,5550,39500,792,0,5,4,1079388,36,Personal,0.5569872247041304,0,Can Pay
C4182,0,9,66553,Salaried,18,18167,49021,575,0,1,9,1679755,36,Home,0.974063695267097,1,Can't Pay
C4183,0,10,118976,Self-employed,4,25443,71722,328,0,1,5,1683051,180,Auto,0.2924395116101846,0,Can Pay
C4184,1,9,170183,Salaried,13,14688,61733,543,0,0,7,1734076,48,Home,0.2985878926410589,0,Can Pay
C4185,1,13,128566,Salaried,9,49619,14176,620,0,5,0,1383643,120,Personal,0.4756262023655814,0,Can Pay
C4186,0,11,134968,Salaried,6,38351,26557,651,0,4,9,1353959,36,Home,0.5628072744815231,0,Can Pay
C4187,0,14,76600,Salaried,7,29548,60034,831,0,1,6,302763,24,Personal,0.5504324412532637,0,Can Pay
C4188,1,9,65022,Business,7,12113,15738,380,0,0,4,256720,12,Personal,0.5153076394656166,1,Can't Pay
C4189,1,13,149271,Business,6,22289,10041,592,0,5,6,2795249,48,Personal,0.5394440592390126,1,Can't Pay
C4190,0,9,65897,Salaried,12,18160,55606,593,0,0,2,455890,180,Home,0.3140161497825731,0,Can Pay
C4191,1,9,53038,Self-employed,13,33849,61365,796,0,5,3,2219365,12,Personal,4.125270246489938,0,Can Pay
C4192,1,2,138323,Self-employed,18,46205,45527,757,0,1,1,135332,48,Auto,0.3544198482296268,0,Can Pay
C4193,0,0,135278,Self-employed,10,19309,14250,359,1,3,5,631146,48,Personal,0.2399346161238338,1,Can't Pay
C4194,0,7,126054,Salaried,1,36852,30688,842,0,1,4,447525,36,Personal,0.3909693464705602,0,Can Pay
C4195,1,12,22897,Salaried,16,45021,24790,679,0,5,0,2628828,12,Auto,11.533825391972748,0,Can Pay
C4196,1,9,79541,Self-employed,5,40396,5946,623,0,3,0,2374523,120,Home,0.756637352644129,0,Can Pay
C4197,1,9,121968,Salaried,8,6195,41798,361,0,4,7,1366631,180,Personal,0.1130410799918375,0,Can Pay
C4198,0,1,29892,Salaried,18,1011,78863,445,1,0,7,2214909,24,Auto,3.121198815736652,1,Can't Pay
C4199,0,0,154343,Self-employed,4,24286,6136,661,0,2,5,1803360,12,Home,1.1310263504013789,0,Can Pay
C4200,1,13,39815,Business,8,33581,36915,352,0,1,8,2882132,48,Home,2.351511155762066,1,Can't Pay
C4201,1,7,60612,Salaried,6,12138,71090,701,0,2,0,2380170,24,Auto,1.8364639015376492,0,Can Pay
C4202,0,6,179429,Self-employed,3,26719,28421,748,0,4,9,2463033,36,Personal,0.5302185451255557,0,Can Pay
C4203,1,6,31267,Salaried,17,33040,64916,382,0,1,7,1653482,24,Personal,3.2601491455314973,1,Can't Pay
C4204,1,3,33268,Business,17,48450,35893,678,0,2,1,2424837,24,Auto,4.493353222315739,0,Can Pay
C4205,1,10,129463,Salaried,19,20028,69124,757,0,4,7,1620408,12,Personal,1.197732170581556,0,Can Pay
C4206,1,8,160335,Salaried,16,16192,41171,380,0,3,2,722345,48,Auto,0.1948473768463945,0,Can Pay
C4207,1,5,110347,Salaried,3,18100,23638,813,0,4,5,124339,48,Personal,0.1875030207738618,0,Can Pay
C4208,0,1,109542,Salaried,15,6276,71484,608,0,1,6,1679494,48,Personal,0.3767090096340521,0,Can Pay
C4209,1,13,187343,Salaried,4,27551,46063,793,0,5,2,378006,60,Personal,0.1806904981771403,0,Can Pay
C4210,0,0,81612,Salaried,8,6828,29193,535,0,5,1,300021,36,Home,0.1857804816285186,0,Can Pay
C4211,1,0,153307,Self-employed,1,33124,77743,336,0,5,0,118463,12,Personal,0.2804563174980051,1,Can't Pay
C4212,0,8,103757,Salaried,1,13654,14238,624,0,1,4,2602559,48,Personal,0.6541628918209533,1,Can't Pay
C4213,1,3,162489,Self-employed,3,203,12419,355,0,1,0,2488359,24,Auto,0.6393332779449686,1,Can't Pay
C4214,0,4,113075,Salaried,19,20129,25410,420,0,4,0,2112679,60,Auto,0.4894124843393028,0,Can Pay
C4215,0,2,49609,Self-employed,19,6614,10956,613,0,1,4,346876,36,Personal,0.3275503324889525,0,Can Pay
C4216,0,3,117785,Salaried,16,47567,28753,510,0,4,2,2992137,48,Personal,0.9330830538693382,1,Can't Pay
C4217,0,11,179974,Salaried,19,33264,77858,402,0,5,9,939195,60,Personal,0.2718017602542589,0,Can Pay
C4218,1,7,38645,Salaried,18,12989,73150,738,0,0,2,442092,180,Auto,0.3996653297106137,0,Can Pay
C4219,1,12,77233,Salaried,2,49214,30539,337,0,0,6,1779535,36,Home,1.2772458376312947,1,Can't Pay
C4220,1,3,126443,Self-employed,4,1579,73807,713,0,0,2,530437,120,Auto,0.047446741482987,0,Can Pay
C4221,0,8,169473,Self-employed,9,4876,14029,523,0,2,1,1051178,120,Auto,0.0804601126236431,0,Can Pay
C4222,0,8,22771,Salaried,5,40618,61536,592,0,0,2,1854321,24,Home,5.176820297747135,1,Can't Pay
C4223,0,5,187407,Salaried,2,4125,76214,454,0,0,3,423140,180,Personal,0.0345546205732858,0,Can Pay
C4224,0,1,117601,Salaried,16,5328,52989,331,0,4,8,1522044,60,Personal,0.2610130866234131,0,Can Pay
C4225,1,11,148014,Salaried,9,48968,48162,533,0,4,1,1548809,12,Auto,1.20282822345634,1,Can't Pay
C4226,0,9,166460,Self-employed,11,42040,24718,788,0,5,5,1495820,180,Home,0.3024757365800259,0,Can Pay
C4227,0,10,140224,Salaried,0,11696,7198,632,0,1,4,906169,36,Auto,0.2629176254500735,0,Can Pay
C4228,0,6,98251,Salaried,17,36147,14407,316,0,1,5,1290861,60,Auto,0.5868779961527109,1,Can't Pay
C4229,0,8,72042,Salaried,18,16119,79608,713,0,1,4,883692,60,Personal,0.428183559590239,0,Can Pay
C4230,1,5,68740,Salaried,19,24017,10217,539,0,5,5,2828910,36,Personal,1.4925492192803802,1,Can't Pay
C4231,1,2,62024,Salaried,3,48780,38138,585,0,4,3,2728979,60,Home,1.5197823960617396,1,Can't Pay
C4232,0,13,169522,Salaried,14,26204,39500,645,0,4,7,1748800,60,Personal,0.3265102267945557,0,Can Pay
C4233,0,14,71965,Salaried,8,19562,10259,674,0,0,8,709657,36,Personal,0.5457471610427909,0,Can Pay
C4234,0,6,25057,Salaried,5,24428,54953,315,0,3,9,2067388,180,Personal,1.433271696088474,1,Can't Pay
C4235,0,4,23983,Salaried,11,21497,27783,559,1,4,6,1439086,24,Auto,3.3965274013537363,1,Can't Pay
C4236,0,0,145469,Self-employed,17,3372,46949,660,0,5,0,1721208,120,Auto,0.121781272985997,0,Can Pay
C4237,1,2,34995,Salaried,14,23147,26155,698,1,3,4,2783119,12,Personal,7.288857932085536,1,Can't Pay
C4238,1,4,129587,Salaried,18,17453,37389,759,0,4,6,897590,36,Home,0.3270857073283242,0,Can Pay
C4239,1,6,53886,Salaried,8,47180,61159,815,0,5,4,489161,48,Home,1.064670863798884,0,Can Pay
C4240,0,2,104025,Salaried,12,33960,38183,384,0,4,4,1320441,60,Home,0.5380182648401827,1,Can't Pay
C4241,0,5,110149,Salaried,15,17197,36048,362,0,2,4,2805371,180,Home,0.2976186297146995,0,Can Pay
C4242,1,4,109020,Self-employed,12,33920,37121,399,0,3,4,150341,12,Personal,0.4260540879349355,0,Can Pay
C4243,1,12,17673,Business,0,1883,32541,594,0,2,4,879811,12,Personal,4.255111375167393,1,Can't Pay
C4244,1,0,180962,Salaried,17,16651,41105,461,0,0,0,84442,36,Personal,0.1049756916430582,0,Can Pay
C4245,0,9,92513,Self-employed,2,20055,26642,477,0,2,5,1584755,48,Auto,0.5736569905490759,1,Can't Pay
C4246,1,5,38466,Salaried,16,2812,42825,743,1,2,5,230587,48,Home,0.1979903247889911,0,Can Pay
C4247,0,13,107545,Salaried,4,30445,63879,627,0,5,7,1931323,24,Auto,1.0313523796240334,0,Can Pay
C4248,1,7,65406,Business,5,45640,33920,627,0,0,4,773414,48,Personal,0.94414566961237,0,Can Pay
C4249,1,12,149760,Self-employed,16,6562,60134,341,0,3,1,1931959,120,Home,0.1513198339565527,0,Can Pay
C4250,1,12,84284,Business,16,7013,45761,541,0,1,6,582979,36,Home,0.2753412404621412,0,Can Pay
C4251,0,0,129579,Salaried,0,5177,56944,641,0,4,0,806717,12,Home,0.5587588781103935,1,Can't Pay
C4252,1,1,28665,Salaried,6,20469,36027,390,0,5,4,1379574,12,Personal,4.724699110413396,1,Can't Pay
C4253,0,13,35641,Salaried,15,49535,77922,327,0,3,4,1017234,48,Personal,1.984438567941416,1,Can't Pay
C4254,0,14,178572,Self-employed,4,31229,26480,758,0,0,2,1734667,60,Personal,0.3367835756258913,0,Can Pay
C4255,0,3,50797,Salaried,15,29101,42624,684,0,2,1,2761387,180,Auto,0.8748949522390866,0,Can Pay
C4256,1,11,60950,Business,3,27987,74191,786,1,1,3,1159784,120,Home,0.6177500683620454,1,Can't Pay
C4257,0,1,171118,Salaried,10,23105,54028,519,0,2,6,655723,180,Personal,0.1563126354653254,0,Can Pay
C4258,0,10,144554,Salaried,13,23467,58445,563,0,4,9,2751714,24,Personal,0.955502787885496,1,Can't Pay
C4259,1,8,117339,Self-employed,12,17433,50192,420,1,0,2,1645090,48,Personal,0.4406523690617214,1,Can't Pay
C4260,0,9,128431,Self-employed,7,18217,74844,345,0,1,5,1449314,120,Home,0.2358824323307197,0,Can Pay
C4261,1,7,155710,Salaried,19,31308,23246,579,0,3,6,1194119,36,Home,0.4140901176688858,0,Can Pay
C4262,0,7,36173,Business,14,8989,38386,414,0,3,1,103137,24,Auto,0.367300887402206,0,Can Pay
C4263,0,3,159294,Salaried,17,37235,55111,467,0,0,2,293824,120,Home,0.2491213312072854,0,Can Pay
C4264,1,4,196136,Salaried,6,19359,53260,734,0,0,8,2148676,48,Personal,0.3269317378417696,0,Can Pay
C4265,0,3,183082,Business,18,5155,45882,545,0,5,0,908455,24,Personal,0.2349072637761586,0,Can Pay
C4266,0,12,33095,Business,8,46904,64557,783,0,2,7,2716621,60,Personal,2.785345721911668,0,Can Pay
C4267,1,8,138554,Self-employed,10,7961,65918,674,0,1,0,875039,36,Personal,0.2328885408496968,0,Can Pay
C4268,1,12,147511,Business,9,23983,17188,579,0,4,2,1653665,48,Home,0.3961355706806046,0,Can Pay
C4269,1,1,140614,Self-employed,13,7186,15669,321,0,0,5,2933965,12,Personal,1.7898863792604816,1,Can't Pay
C4270,0,12,151447,Business,15,7506,16443,367,0,1,7,1755740,36,Personal,0.3715924089322043,0,Can Pay
C4271,0,10,104023,Salaried,7,41026,24629,357,0,5,6,1248019,60,Home,0.5943523707897933,1,Can't Pay
C4272,1,7,122181,Self-employed,0,46070,31954,826,0,0,2,472604,120,Personal,0.4092974084895906,0,Can Pay
C4273,1,1,35600,Self-employed,11,48951,12235,563,0,0,5,513970,60,Personal,1.6156507490636702,1,Can't Pay
C4274,1,0,17466,Salaried,2,30225,55313,722,0,3,0,1207571,12,Home,7.4920369098057185,0,Can Pay
C4275,1,9,191169,Salaried,1,7791,47849,798,0,1,7,1297826,180,Auto,0.0784705911755799,0,Can Pay
C4276,1,2,124934,Salaried,15,27597,56192,590,0,3,8,2851687,36,Personal,0.8549356282339298,1,Can't Pay
C4277,0,8,68276,Self-employed,3,6770,16593,468,0,5,8,2802864,48,Home,0.9544056476653584,1,Can't Pay
C4278,0,11,196189,Salaried,1,9893,45928,761,0,3,3,456198,12,Home,0.2442007451997818,0,Can Pay
C4279,1,2,193043,Self-employed,11,25154,32885,652,0,5,3,111954,180,Home,0.1335244824555496,0,Can Pay
C4280,0,8,21928,Salaried,16,24318,59801,539,1,1,6,1783661,48,Home,2.803612010519275,1,Can't Pay
C4281,0,6,70309,Salaried,19,40755,14291,582,0,5,6,693729,24,Auto,0.9907746518937832,1,Can't Pay
C4282,1,12,186960,Business,9,39933,49978,748,0,5,5,2988305,48,Personal,0.5465840509556411,0,Can Pay
C4283,1,9,189904,Salaried,19,13514,61470,365,1,3,6,1949999,24,Personal,0.4990098067093548,1,Can't Pay
C4284,0,0,131196,Salaried,7,31358,69107,626,0,2,0,2193688,48,Home,0.5873641980954705,0,Can Pay
C4285,0,9,24404,Salaried,17,22438,74668,755,0,4,8,1765009,24,Auto,3.932963516909796,0,Can Pay
C4286,0,4,179711,Self-employed,17,37273,5844,776,0,4,5,2066979,36,Personal,0.5268964244444322,0,Can Pay
C4287,1,8,128187,Business,17,27456,59929,584,0,2,7,759987,180,Home,0.2471245134061956,0,Can Pay
C4288,1,11,125449,Business,1,23631,36869,330,0,0,4,329149,60,Personal,0.2321008271621668,1,Can't Pay
C4289,0,14,42684,Self-employed,11,5807,39411,747,0,3,6,1287785,36,Auto,0.9741075240266974,0,Can Pay
C4290,0,14,83591,Salaried,9,6256,64677,513,0,4,2,512093,12,Home,0.5853550820861895,1,Can't Pay
C4291,1,2,134821,Salaried,7,15156,39031,324,0,1,9,2826622,36,Personal,0.6947973815487037,1,Can't Pay
C4292,0,8,17682,Salaried,18,11908,40702,672,0,5,0,1405419,36,Home,2.881315273536176,0,Can Pay
C4293,1,4,126186,Salaried,9,24435,27523,696,0,5,6,2050750,60,Home,0.4645060994616413,0,Can Pay
C4294,1,8,184118,Salaried,10,4284,9776,636,0,0,4,1327842,120,Personal,0.0833669168685299,0,Can Pay
C4295,0,9,36832,Salaried,13,30432,66001,579,0,4,0,497005,36,Auto,1.2010668561154552,1,Can't Pay
C4296,1,5,31997,Self-employed,14,14438,23724,847,0,3,8,210360,12,Personal,0.9990936650310966,0,Can Pay
C4297,0,8,49640,Salaried,9,34922,61858,497,0,4,8,854756,36,Personal,1.1818135016563702,1,Can't Pay
C4298,0,6,55491,Self-employed,3,40510,19100,778,0,3,5,2818431,36,Home,2.140883206285704,0,Can Pay
C4299,1,6,78043,Business,6,14227,47467,369,0,0,8,2705414,36,Auto,1.145232613929358,1,Can't Pay
C4300,0,7,127175,Self-employed,10,14265,56242,804,0,5,6,2761197,180,Personal,0.2327893322849092,0,Can Pay
C4301,1,6,143568,Self-employed,2,19188,65722,409,0,2,7,1463104,36,Home,0.4167347722178882,0,Can Pay
C4302,1,11,129250,Self-employed,4,18604,26718,681,0,5,1,2965369,60,Personal,0.5263196647324306,0,Can Pay
C4303,0,8,87725,Salaried,1,28565,51014,696,1,3,1,160253,180,Auto,0.3357685317121053,1,Can't Pay
C4304,0,10,143131,Salaried,11,32588,24640,708,0,3,3,896687,60,Personal,0.3320928613181864,0,Can Pay
C4305,0,8,60520,Salaried,4,41958,65312,650,0,0,0,2387885,12,Home,3.9813023243005055,0,Can Pay
C4306,0,5,77919,Salaried,6,32074,24560,833,0,0,7,718885,120,Home,0.4885163866750515,0,Can Pay
C4307,0,6,124869,Self-employed,3,17105,11380,800,0,1,4,2820107,12,Personal,2.019027273916397,0,Can Pay
C4308,0,1,79442,Business,10,25790,52756,720,0,5,6,1200039,12,Personal,1.583460260315702,0,Can Pay
C4309,0,14,167842,Business,8,23358,34579,410,1,5,1,2148647,120,Personal,0.2458466394982582,1,Can't Pay
C4310,1,8,120246,Salaried,3,30944,33537,508,0,0,4,1813072,36,Auto,0.676173104395249,1,Can't Pay
C4311,1,11,193570,Business,8,22187,10655,738,0,4,8,2228807,120,Personal,0.2105718430886328,0,Can Pay
C4312,1,12,124687,Salaried,11,4025,64451,477,1,3,8,735109,48,Auto,0.155106553476572,1,Can't Pay
C4313,0,0,138447,Self-employed,15,28155,72984,724,0,2,1,1450610,180,Personal,0.2615726194460295,0,Can Pay
C4314,0,0,76477,Salaried,0,24512,22211,627,0,0,1,2093535,36,Personal,1.0809230226081044,1,Can't Pay
